date,regime,sizing,hy_spread,vix
2003-09-11,NORMAL,1.0,500.0,19.25
2003-09-12,NORMAL,1.0,505.99999999999994,18.68
2003-09-15,NORMAL,1.0,508.0,19.28
2003-09-16,NORMAL,1.0,501.99999999999994,18.03
2003-09-17,NORMAL,1.0,503.0,18.15
2003-09-18,NORMAL,1.0,495.0,17.57
2003-09-19,NORMAL,1.0,492.0,17.54
2003-09-22,NORMAL,1.0,488.99999999999994,19.65
2003-09-23,NORMAL,1.0,493.0,19.47
2003-09-24,NORMAL,1.0,497.0,21.22
2003-09-25,NORMAL,1.0,500.0,22.26
2003-09-26,NORMAL,1.0,508.0,22.23
2003-09-29,NORMAL,1.0,501.99999999999994,21.67
2003-09-30,NORMAL,1.0,517.0,22.72
2003-10-01,NORMAL,1.0,508.0,21.07
2003-10-02,NORMAL,1.0,498.00000000000006,20.8
2003-10-03,NORMAL,1.0,480.99999999999994,19.5
2003-10-06,NORMAL,1.0,486.00000000000006,19.51
2003-10-07,NORMAL,1.0,474.0,19.41
2003-10-08,NORMAL,1.0,473.00000000000006,19.18
2003-10-09,NORMAL,1.0,466.0,18.82
2003-10-10,NORMAL,1.0,468.0,18.45
2003-10-13,NORMAL,1.0,468.0,17.55
2003-10-14,NORMAL,1.0,457.0,17.37
2003-10-15,NORMAL,1.0,451.0,17.69
2003-10-16,NORMAL,1.0,432.0,17.19
2003-10-17,NORMAL,1.0,437.0,17.62
2003-10-20,NORMAL,1.0,437.0,17.04
2003-10-21,NORMAL,1.0,436.00000000000006,16.55
2003-10-22,NORMAL,1.0,450.0,17.67
2003-10-23,NORMAL,1.0,450.0,17.68
2003-10-24,NORMAL,1.0,459.0,17.71
2003-10-27,NORMAL,1.0,451.99999999999994,18.05
2003-10-28,NORMAL,1.0,458.0,16.82
2003-10-29,NORMAL,1.0,447.0,16.43
2003-10-30,NORMAL,1.0,438.99999999999994,16.33
2003-10-31,NORMAL,1.0,446.0,16.1
2003-11-03,NORMAL,1.0,434.0,16.55
2003-11-04,NORMAL,1.0,437.0,16.55
2003-11-05,NORMAL,1.0,430.99999999999994,16.86
2003-11-06,NORMAL,1.0,425.0,16.74
2003-11-07,NORMAL,1.0,422.0,16.93
2003-11-10,NORMAL,1.0,419.00000000000006,17.62
2003-11-11,NORMAL,1.0,419.00000000000006,17.54
2003-11-12,NORMAL,1.0,425.0,16.75
2003-11-13,NORMAL,1.0,437.0,16.47
2003-11-14,NORMAL,1.0,445.0,16.94
2003-11-17,NORMAL,1.0,445.0,18.6
2003-11-18,NORMAL,1.0,443.0,19.11
2003-11-19,NORMAL,1.0,434.99999999999994,18.8
2003-11-20,NORMAL,1.0,441.0,19.48
2003-11-21,NORMAL,1.0,440.00000000000006,18.98
2003-11-24,NORMAL,1.0,430.99999999999994,17.44
2003-11-25,NORMAL,1.0,434.0,16.71
2003-11-26,NORMAL,1.0,426.0,16.23
2003-11-27,NORMAL,1.0,426.0,16.23
2003-11-28,NORMAL,1.0,417.0,16.32
2003-12-01,NORMAL,1.0,408.0,16.77
2003-12-02,NORMAL,1.0,405.99999999999994,16.27
2003-12-03,NORMAL,1.0,396.0,16.63
2003-12-04,NORMAL,1.0,398.0,16.3
2003-12-05,NORMAL,1.0,411.00000000000006,17.09
2003-12-08,NORMAL,1.0,401.99999999999994,16.54
2003-12-09,NORMAL,1.0,393.0,17.63
2003-12-10,NORMAL,1.0,396.0,17.87
2003-12-11,NORMAL,1.0,409.0,16.73
2003-12-12,NORMAL,1.0,407.0,16.41
2003-12-15,NORMAL,1.0,404.0,17.23
2003-12-16,NORMAL,1.0,409.0,15.93
2003-12-17,NORMAL,1.0,405.99999999999994,15.58
2003-12-18,NORMAL,1.0,407.0,16.16
2003-12-19,NORMAL,1.0,405.99999999999994,16.42
2003-12-22,NORMAL,1.0,401.99999999999994,16.94
2003-12-23,NORMAL,1.0,389.0,16.49
2003-12-24,NORMAL,1.0,396.0,16.66
2003-12-25,NORMAL,1.0,396.0,16.66
2003-12-26,NORMAL,1.0,400.0,17.45
2003-12-29,NORMAL,1.0,393.0,17.09
2003-12-30,NORMAL,1.0,389.0,17.68
2003-12-31,NORMAL,1.0,394.0,18.31
2004-01-01,NORMAL,1.0,394.0,18.31
2004-01-02,NORMAL,1.0,381.0,18.22
2004-01-05,NORMAL,1.0,371.0,17.49
2004-01-06,NORMAL,1.0,373.0,16.73
2004-01-07,NORMAL,1.0,366.0,15.5
2004-01-08,NORMAL,1.0,360.0,15.61
2004-01-09,NORMAL,1.0,374.0,16.75
2004-01-12,NORMAL,1.0,372.0,16.82
2004-01-13,NORMAL,1.0,377.0,18.04
2004-01-14,NORMAL,1.0,376.0,16.75
2004-01-15,NORMAL,1.0,374.0,15.56
2004-01-16,NORMAL,1.0,367.0,15.0
2004-01-19,NORMAL,1.0,367.0,15.0
2004-01-20,NORMAL,1.0,362.0,15.21
2004-01-21,NORMAL,1.0,361.0,14.34
2004-01-22,NORMAL,1.0,364.0,14.71
2004-01-23,NORMAL,1.0,353.0,14.84
2004-01-26,NORMAL,1.0,351.0,14.55
2004-01-27,NORMAL,1.0,361.0,15.35
2004-01-28,NORMAL,1.0,356.0,16.78
2004-01-29,NORMAL,1.0,366.0,17.14
2004-01-30,NORMAL,1.0,374.0,16.63
2004-02-02,NORMAL,1.0,379.0,17.11
2004-02-03,NORMAL,1.0,390.0,17.34
2004-02-04,NORMAL,1.0,392.0,17.87
2004-02-05,NORMAL,1.0,396.0,17.71
2004-02-06,NORMAL,1.0,405.0,16.0
2004-02-09,NORMAL,1.0,399.0,16.39
2004-02-10,NORMAL,1.0,394.0,15.94
2004-02-11,NORMAL,1.0,401.0,15.39
2004-02-12,NORMAL,1.0,392.0,15.31
2004-02-13,NORMAL,1.0,395.0,15.58
2004-02-16,NORMAL,1.0,395.0,15.58
2004-02-17,NORMAL,1.0,391.0,15.4
2004-02-18,NORMAL,1.0,392.0,15.59
2004-02-19,NORMAL,1.0,394.0,15.8
2004-02-20,NORMAL,1.0,391.0,16.04
2004-02-23,NORMAL,1.0,401.0,16.29
2004-02-24,NORMAL,1.0,407.0,15.9
2004-02-25,NORMAL,1.0,405.0,14.93
2004-02-26,NORMAL,1.0,401.99999999999994,14.83
2004-02-27,NORMAL,1.0,405.0,14.55
2004-03-01,NORMAL,1.0,399.0,14.44
2004-03-02,NORMAL,1.0,393.0,14.86
2004-03-03,NORMAL,1.0,393.0,14.55
2004-03-04,NORMAL,1.0,395.0,14.4
2004-03-05,NORMAL,1.0,408.0,14.48
2004-03-08,NORMAL,1.0,408.0,15.79
2004-03-09,NORMAL,1.0,412.0,16.6
2004-03-10,NORMAL,1.0,409.99999999999994,18.67
2004-03-11,NORMAL,1.0,413.0,20.67
2004-03-12,NORMAL,1.0,411.00000000000006,18.3
2004-03-15,NORMAL,1.0,412.0,21.13
2004-03-16,NORMAL,1.0,425.0,20.34
2004-03-17,NORMAL,1.0,423.00000000000006,18.11
2004-03-18,NORMAL,1.0,418.0,18.53
2004-03-19,NORMAL,1.0,416.0,19.15
2004-03-22,NORMAL,1.0,425.0,21.58
2004-03-23,NORMAL,1.0,426.99999999999994,20.67
2004-03-24,NORMAL,1.0,428.0,19.81
2004-03-25,NORMAL,1.0,426.0,17.88
2004-03-26,NORMAL,1.0,416.0,17.33
2004-03-29,NORMAL,1.0,409.0,16.5
2004-03-30,NORMAL,1.0,409.0,16.28
2004-03-31,NORMAL,1.0,413.99999999999994,16.74
2004-04-01,NORMAL,1.0,408.0,16.65
2004-04-02,NORMAL,1.0,390.0,15.64
2004-04-05,NORMAL,1.0,386.0,14.97
2004-04-06,NORMAL,1.0,388.0,15.32
2004-04-07,NORMAL,1.0,386.0,15.76
2004-04-08,NORMAL,1.0,382.0,16.26
2004-04-09,NORMAL,1.0,382.0,16.26
2004-04-12,NORMAL,1.0,377.0,15.28
2004-04-13,NORMAL,1.0,371.0,17.26
2004-04-14,NORMAL,1.0,373.0,15.62
2004-04-15,NORMAL,1.0,371.0,15.74
2004-04-16,NORMAL,1.0,377.0,14.94
2004-04-19,NORMAL,1.0,374.0,15.42
2004-04-20,NORMAL,1.0,369.0,16.67
2004-04-21,NORMAL,1.0,370.0,15.6
2004-04-22,NORMAL,1.0,371.0,14.61
2004-04-23,NORMAL,1.0,361.0,14.01
2004-04-26,NORMAL,1.0,362.0,14.77
2004-04-27,NORMAL,1.0,364.0,15.07
2004-04-28,NORMAL,1.0,361.0,16.29
2004-04-29,NORMAL,1.0,363.0,16.6
2004-04-30,NORMAL,1.0,367.0,17.19
2004-05-03,NORMAL,1.0,372.0,16.62
2004-05-04,NORMAL,1.0,376.0,16.55
2004-05-05,NORMAL,1.0,375.0,15.77
2004-05-06,NORMAL,1.0,383.0,17.05
2004-05-07,NORMAL,1.0,376.0,18.13
2004-05-10,NORMAL,1.0,395.0,19.77
2004-05-11,NORMAL,1.0,400.0,18.57
2004-05-12,NORMAL,1.0,407.0,18.14
2004-05-13,NORMAL,1.0,413.0,18.86
2004-05-14,NORMAL,1.0,423.00000000000006,18.47
2004-05-17,NORMAL,1.0,433.0,19.96
2004-05-18,NORMAL,1.0,423.00000000000006,19.33
2004-05-19,NORMAL,1.0,409.0,18.93
2004-05-20,NORMAL,1.0,418.0,18.67
2004-05-21,NORMAL,1.0,409.99999999999994,18.49
2004-05-24,NORMAL,1.0,408.0,18.08
2004-05-25,NORMAL,1.0,407.0,15.96
2004-05-26,NORMAL,1.0,408.0,15.97
2004-05-27,NORMAL,1.0,413.0,15.28
2004-05-28,NORMAL,1.0,405.0,15.5
2004-05-31,NORMAL,1.0,405.0,15.5
2004-06-01,NORMAL,1.0,401.99999999999994,16.3
2004-06-02,NORMAL,1.0,400.0,16.08
2004-06-03,NORMAL,1.0,401.0,17.03
2004-06-04,NORMAL,1.0,390.0,16.78
2004-06-07,NORMAL,1.0,394.0,15.39
2004-06-08,NORMAL,1.0,390.0,15.01
2004-06-09,NORMAL,1.0,385.0,15.39
2004-06-10,NORMAL,1.0,385.0,15.04
2004-06-11,NORMAL,1.0,385.0,15.04
2004-06-14,NORMAL,1.0,381.0,16.07
2004-06-15,NORMAL,1.0,398.0,15.05
2004-06-16,NORMAL,1.0,389.0,14.79
2004-06-17,NORMAL,1.0,391.0,15.15
2004-06-18,NORMAL,1.0,388.0,14.99
2004-06-21,NORMAL,1.0,386.0,15.26
2004-06-22,NORMAL,1.0,383.0,14.31
2004-06-23,NORMAL,1.0,384.0,13.98
2004-06-24,NORMAL,1.0,389.0,14.81
2004-06-25,NORMAL,1.0,388.0,15.19
2004-06-28,NORMAL,1.0,379.0,16.07
2004-06-29,NORMAL,1.0,384.0,15.47
2004-06-30,NORMAL,1.0,393.0,14.34
2004-07-01,NORMAL,1.0,395.0,15.2
2004-07-02,NORMAL,1.0,403.0,15.08
2004-07-05,NORMAL,1.0,403.0,15.08
2004-07-06,NORMAL,1.0,397.0,16.25
2004-07-07,NORMAL,1.0,396.0,15.81
2004-07-08,NORMAL,1.0,394.0,16.2
2004-07-09,NORMAL,1.0,391.0,15.78
2004-07-12,NORMAL,1.0,391.0,14.96
2004-07-13,NORMAL,1.0,387.0,14.46
2004-07-14,NORMAL,1.0,384.0,13.76
2004-07-15,NORMAL,1.0,382.0,14.71
2004-07-16,NORMAL,1.0,389.0,14.34
2004-07-19,NORMAL,1.0,384.0,15.17
2004-07-20,NORMAL,1.0,373.0,14.17
2004-07-21,NORMAL,1.0,371.0,16.41
2004-07-22,NORMAL,1.0,376.0,15.75
2004-07-23,NORMAL,1.0,380.0,16.5
2004-07-26,NORMAL,1.0,379.0,17.3
2004-07-27,NORMAL,1.0,375.0,16.55
2004-07-28,NORMAL,1.0,379.0,16.15
2004-07-29,NORMAL,1.0,380.0,15.68
2004-07-30,NORMAL,1.0,389.0,15.32
2004-08-02,NORMAL,1.0,387.0,15.37
2004-08-03,NORMAL,1.0,389.0,16.03
2004-08-04,NORMAL,1.0,390.0,16.21
2004-08-05,NORMAL,1.0,391.0,18.32
2004-08-06,NORMAL,1.0,404.0,19.34
2004-08-09,NORMAL,1.0,400.0,18.89
2004-08-10,NORMAL,1.0,395.0,17.47
2004-08-11,NORMAL,1.0,397.0,18.04
2004-08-12,NORMAL,1.0,400.0,19.08
2004-08-13,NORMAL,1.0,405.0,17.98
2004-08-16,NORMAL,1.0,401.99999999999994,17.57
2004-08-17,NORMAL,1.0,404.0,17.02
2004-08-18,NORMAL,1.0,399.0,16.23
2004-08-19,NORMAL,1.0,399.0,16.96
2004-08-20,NORMAL,1.0,394.0,16.0
2004-08-23,NORMAL,1.0,389.0,15.88
2004-08-24,NORMAL,1.0,387.0,15.33
2004-08-25,NORMAL,1.0,387.0,14.98
2004-08-26,NORMAL,1.0,388.0,14.91
2004-08-27,NORMAL,1.0,387.0,14.71
2004-08-30,NORMAL,1.0,389.0,15.44
2004-08-31,NORMAL,1.0,394.0,15.29
2004-09-01,NORMAL,1.0,392.0,14.91
2004-09-02,NORMAL,1.0,386.0,14.28
2004-09-03,NORMAL,1.0,376.0,13.91
2004-09-06,NORMAL,1.0,376.0,13.91
2004-09-07,NORMAL,1.0,380.0,14.07
2004-09-08,NORMAL,1.0,383.0,14.06
2004-09-09,NORMAL,1.0,377.0,14.01
2004-09-10,NORMAL,1.0,377.0,13.76
2004-09-13,NORMAL,1.0,375.0,13.17
2004-09-14,NORMAL,1.0,375.0,13.56
2004-09-15,NORMAL,1.0,373.0,14.64
2004-09-16,NORMAL,1.0,381.0,14.39
2004-09-17,NORMAL,1.0,372.0,14.03
2004-09-20,NORMAL,1.0,379.0,14.43
2004-09-21,NORMAL,1.0,376.0,13.66
2004-09-22,NORMAL,1.0,377.0,14.74
2004-09-23,NORMAL,1.0,371.0,14.8
2004-09-24,NORMAL,1.0,369.0,14.28
2004-09-27,NORMAL,1.0,372.0,14.62
2004-09-28,NORMAL,1.0,373.0,13.83
2004-09-29,NORMAL,1.0,368.0,13.21
2004-09-30,NORMAL,1.0,368.0,13.34
2004-10-01,NORMAL,1.0,364.0,12.75
2004-10-04,NORMAL,1.0,364.0,13.41
2004-10-05,NORMAL,1.0,363.0,13.95
2004-10-06,NORMAL,1.0,357.0,13.28
2004-10-07,NORMAL,1.0,354.0,14.5
2004-10-08,NORMAL,1.0,360.0,15.05
2004-10-11,NORMAL,1.0,360.0,14.71
2004-10-12,NORMAL,1.0,362.0,15.05
2004-10-13,NORMAL,1.0,365.0,15.42
2004-10-14,NORMAL,1.0,371.0,16.43
2004-10-15,NORMAL,1.0,367.0,15.04
2004-10-18,NORMAL,1.0,368.0,14.71
2004-10-19,NORMAL,1.0,369.0,15.13
2004-10-20,NORMAL,1.0,375.0,14.85
2004-10-21,NORMAL,1.0,370.0,14.54
2004-10-22,NORMAL,1.0,369.0,15.28
2004-10-25,NORMAL,1.0,368.0,16.58
2004-10-26,NORMAL,1.0,363.0,16.39
2004-10-27,NORMAL,1.0,351.0,15.72
2004-10-28,NORMAL,1.0,349.0,15.39
2004-10-29,NORMAL,1.0,351.0,16.27
2004-11-01,NORMAL,1.0,340.0,16.27
2004-11-02,NORMAL,1.0,339.0,16.18
2004-11-03,NORMAL,1.0,335.0,14.04
2004-11-04,NORMAL,1.0,329.0,13.97
2004-11-05,NORMAL,1.0,315.0,13.84
2004-11-08,NORMAL,1.0,317.0,13.8
2004-11-09,NORMAL,1.0,317.0,13.61
2004-11-10,NORMAL,1.0,316.0,13.08
2004-11-11,NORMAL,1.0,316.0,13.04
